Year,Age,Sex,Ratio
2012,1,Female,0.00034208725856533866
2012,1,Male,0.0004947555907381753
2012,2,Female,5.0102710556641116e-05
2012,2,Male,0.00019163971733141694
2012,3,Female,0.00012857106122553935
2012,3,Male,0.00019367177475972596
2012,4,Female,7.788566384547484e-05
2012,4,Male,7.316359379572725e-05
2012,5,Female,2.617252931323283e-05
2012,5,Male,7.48502994011976e-05
2012,6,Female,7.97787469418147e-05
2012,6,Male,7.532956685499058e-05
2012,7,Female,7.9827572443522e-05
2012,7,Male,2.5082144021670974e-05
2012,8,Female,0.0001845796856871638
2012,8,Male,0.00015176809834572774
2012,9,Female,0.00010745466756212223
2012,9,Male,0.0
2012,10,Female,2.6639671799243432e-05
2012,10,Male,2.5177501384762575e-05
2012,11,Female,0.0
2012,11,Male,0.00012510321014837242
2012,12,Female,7.487645385114561e-05
2012,12,Male,4.707987100115346e-05
2012,13,Female,4.984051036682616e-05
2012,13,Male,9.507736920919398e-05
2012,14,Female,9.852459420182763e-05
2012,14,Male,0.000116743328118798
2012,15,Female,2.4182627200619074e-05
2012,15,Male,9.192232563483856e-05
2012,16,Female,9.40402021864347e-05
2012,16,Male,0.00033534540576794097
2012,17,Female,9.426403355799595e-05
2012,17,Male,0.0002247090018426138
2012,18,Female,0.00016309032874350552
2012,18,Male,0.0005729396209784046
2012,19,Female,0.00011356409557554284
2012,19,Male,0.0004314994606256742
2012,20,Female,0.0002150491387281994
2012,20,Male,0.0005359388205223342
2012,21,Female,0.00016877637130801687
2012,21,Male,0.0005460060667340748
2012,22,Female,0.00018705574261129816
2012,22,Male,0.000342245128039942
2012,23,Female,0.00016645859342488556
2012,23,Male,0.0004224502112251056
2012,24,Female,0.00020244554214916187
2012,24,Male,0.0004729157224772902
2012,25,Female,0.00020424002287488255
2012,25,Male,0.0003793248018527022
2012,26,Female,7.954342076480999e-05
2012,26,Male,0.00044623801947925963
2012,27,Female,0.00019496597843676278
2012,27,Male,0.0003645503559162685
2012,28,Female,0.0002864399335459354
2012,28,Male,0.0005197119311010468
2012,29,Female,0.00024680576386383916
2012,29,Male,0.0004084284786039172
2012,30,Female,0.00038515149292054875
2012,30,Male,0.00047050307636626855
2012,31,Female,0.00020162029399904688
2012,31,Male,0.0005933330936027905
2012,32,Female,0.0002358490566037736
2012,32,Male,0.0005502502751251376
2012,33,Female,0.0004048359494323096
2012,33,Male,0.0004943063234594119
2012,34,Female,0.00018665770709672602
2012,34,Male,0.0006443417588689041
2012,35,Female,0.00022280812506962755
2012,35,Male,0.0006058603216567526
2012,36,Female,0.0005358561688131709
2012,36,Male,0.0006126654660898947
2012,37,Female,0.0003717126661090977
2012,37,Male,0.0007024938531787847
2012,38,Female,0.00028983932032679386
2012,38,Male,0.0009146013414153008
2012,39,Female,0.00039513623219641865
2012,39,Male,0.0006969014688538651
2012,40,Female,0.000505763965189487
2012,40,Male,0.0010160676459951435
2012,41,Female,0.0005186461662010004
2012,41,Male,0.0010689649412904411
2012,42,Female,0.0005937654626422563
2012,42,Male,0.0012125581700203184
2012,43,Female,0.00070298769771529
2012,43,Male,0.0010538922155688623
2012,44,Female,0.000905415320251643
2012,44,Male,0.0013336434829805382
2012,45,Female,0.0007572947576656775
2012,45,Male,0.0014729122236371726
2012,46,Female,0.001079700117094238
2012,46,Male,0.001590155894722763
2012,47,Female,0.0012173039760191118
2012,47,Male,0.0019089013538515756
2012,48,Female,0.00110475792365227
2012,48,Male,0.0015793896890485988
2012,49,Female,0.0014699127239320166
2012,49,Male,0.0019119887670659935
2012,50,Female,0.0017174479994911266
2012,50,Male,0.002403063518395064
2012,51,Female,0.0013916175507531106
2012,51,Male,0.002700573871947789
2012,52,Female,0.0017319948208310211
2012,52,Male,0.002949998351956228
2012,53,Female,0.0020390530499395194
2012,53,Male,0.003348460897795455
2012,54,Female,0.0023097605427937276
2012,54,Male,0.003980221629962127
2012,55,Female,0.0026168362081674776
2012,55,Male,0.003873524907665976
2012,56,Female,0.0029192345118391177
2012,56,Male,0.004606681530892406
2012,57,Female,0.003252769782754406
2012,57,Male,0.004987627590473245
2012,58,Female,0.0033646290849014787
2012,58,Male,0.005165102397652592
2012,59,Female,0.0032379924446842958
2012,59,Male,0.005779378507412681
2012,60,Female,0.004006594186264895
2012,60,Male,0.0064882914870234175
2012,61,Female,0.004318147122325693
2012,61,Male,0.0072712003005724135
2012,62,Female,0.0040303663581694885
2012,62,Male,0.00784627356043576
2012,63,Female,0.004752851711026616
2012,63,Male,0.00947424606351748
2012,64,Female,0.005419938545578696
2012,64,Male,0.010376710050774927
2012,65,Female,0.00644766463401307
2012,65,Male,0.01026628895184136
2012,66,Female,0.005802835476425981
2012,66,Male,0.011647254575707155
2012,67,Female,0.00733263719689059
2012,67,Male,0.012158275120253317
2012,68,Female,0.007789291478561905
2012,68,Male,0.013578274760383386
2012,69,Female,0.00877447425670776
2012,69,Male,0.014689680499449137
2012,70,Female,0.00974604305562624
2012,70,Male,0.016643167178126122
2012,71,Female,0.008864340563114644
2012,71,Male,0.018366975813784325
2012,72,Female,0.011273075028255137
2012,72,Male,0.017769235956571584
2012,73,Female,0.013151224167238244
2012,73,Male,0.0209411271150888
2012,74,Female,0.013413691855972801
2012,74,Male,0.02407380182299324
2012,75,Female,0.014110489012589404
2012,75,Male,0.02486609062829886
2012,76,Female,0.017215255166188465
2012,76,Male,0.030245746691871456
2012,77,Female,0.019076437310880146
2012,77,Male,0.03346064430421787
2012,78,Female,0.021305514968228616
2012,78,Male,0.03920793818054092
2012,79,Female,0.02535122002746382
2012,79,Male,0.042559309849029475
2012,80,Female,0.028706921517520995
2012,80,Male,0.04734677500250777
2012,81,Female,0.03587919158277193
2012,81,Male,0.05277762663909897
2012,82,Female,0.04001536098310292
2012,82,Male,0.06170969057747217
2012,83,Female,0.04960504236074162
2012,83,Male,0.06723515906854706
2012,84,Female,0.05486733438762959
2012,84,Male,0.0796434524240887
2012,85,Female,0.06327372764786796
2012,85,Male,0.08866589899654548
2012,86,Female,0.07238592440138547
2012,86,Male,0.10395903812745726
2012,87,Female,0.08479580121371166
2012,87,Male,0.11321934945788156
2012,88,Female,0.0936931473620376
2012,88,Male,0.13055382700684506
2012,89,Female,0.11171307090934028
2012,89,Male,0.1432116788321168
2012,90,Female,0.12936620831357673
2012,90,Male,0.1653737658674189
2012,91,Female,0.14607043641903397
2012,91,Male,0.17789985210226072
2012,92,Female,0.16378251646756728
2012,92,Male,0.2134015069967707
2012,93,Female,0.1852611645889222
2012,93,Male,0.232719836400818
2012,94,Female,0.20285951098217986
2012,94,Male,0.24839650145772596
2012,95,Female,0.2339166237776634
2012,95,Male,0.2764797507788162
2012,96,Female,0.2635135135135135
2012,96,Male,0.2975027144408252
2012,97,Female,0.2874885004599816
2012,97,Male,0.3386327503974563
2012,98,Female,0.3018867924528302
2012,98,Male,0.3824091778202677
2012,99,Female,0.3735408560311284
2012,99,Male,0.3819918144611187
2013,0,Female,
2013,0,Male,
2013,1,Female,0.0002857959416976279
2013,1,Male,0.00048623942429252165
2013,2,Female,0.00012690677428361125
2013,2,Male,0.00016752022208395157
2013,3,Female,9.909575126966432e-05
2013,3,Male,9.479796184382036e-05
2013,4,Female,5.090353779587681e-05
2013,4,Male,0.00014419610670511897
2013,5,Female,7.732158045310446e-05
2013,5,Male,0.0002416392808815001
2013,6,Female,5.19318653926049e-05
2013,6,Male,7.413264801818721e-05
2013,7,Female,7.897022822395957e-05
2013,7,Male,9.965618615775574e-05
2013,8,Female,5.2801098262843864e-05
2013,8,Male,9.963880931622867e-05
2013,9,Female,5.2321778940483976e-05
2013,9,Male,2.508843673950676e-05
2013,10,Female,5.333333333333333e-05
2013,10,Male,2.541425231269696e-05
2013,11,Female,0.00010577533319229955
2013,11,Male,9.998500224966255e-05
2013,12,Female,7.891206565483863e-05
2013,12,Male,2.4808970923886077e-05
2013,13,Female,0.00012405100977521958
2013,13,Male,0.00011685519304477891
2013,14,Female,0.0
2013,14,Male,7.079813092934347e-05
2013,15,Female,0.00012210608576731464
2013,15,Male,0.00013905627143784185
2013,16,Female,0.0001439746604597591
2013,16,Male,0.00022820109080121402
2013,17,Female,0.00014007891111993088
2013,17,Male,0.00037715756311842747
2013,18,Female,0.00023416461772626156
2013,18,Male,0.00035668108252708545
2013,19,Female,0.00016037390029325513
2013,19,Male,0.0004564324371318655
2013,20,Female,0.0001558048433048433
2013,20,Male,0.00029689952071934513
2013,21,Female,8.444876071443651e-05
2013,21,Male,0.0005287992190042304
2013,22,Female,0.00014496955639315743
2013,22,Male,0.0004976312751303794
2013,23,Female,0.0002445037592452984
2013,23,Male,0.0003950617283950617
2013,24,Female,0.00014196767193299127
2013,24,Male,0.0004521951123606551
2013,25,Female,0.00019677679608020622
2013,25,Male,0.000458566597244779
2013,26,Female,0.00013907100568204394
2013,26,Male,0.0005426251429235867
2013,27,Female,0.00017289073305670817
2013,27,Male,0.0005460570912103638
2013,28,Female,0.00022667170381564036
2013,28,Male,0.0005205718853998178
2013,29,Female,0.00014859669000873006
2013,29,Male,0.000595872230548383
2013,30,Female,0.00016681803859057293
2013,30,Male,0.0004523822449016521
2013,31,Female,0.000179426910448029
2013,31,Male,0.0005120960621578668
2013,32,Female,0.0002510760401721664
2013,32,Male,0.0004227957368096538
2013,33,Female,0.00030328439155798977
2013,33,Male,0.0004865419034214322
2013,34,Female,0.0003081999311082507
2013,34,Male,0.0007715495586018804
2013,35,Female,0.00029360491788237453
2013,35,Male,0.0006330831147689246
2013,36,Female,0.00032946516821027197
2013,36,Male,0.0005960121369744257
2013,37,Female,0.0004742362061103511
2013,37,Male,0.0005474552455336777
2013,38,Female,0.00045897666562631957
2013,38,Male,0.0007109523115064897
2013,39,Female,0.0006994386556430352
2013,39,Male,0.0008322266489597167
2013,40,Female,0.00046255114748265435
2013,40,Male,0.0008819742110740682
2013,41,Female,0.0006232579075847025
2013,41,Male,0.0010050422458435541
2013,42,Female,0.0005980165783484775
2013,42,Male,0.0012720544505385582
2013,43,Female,0.0006062194842219091
2013,43,Male,0.0010382362960920136
2013,44,Female,0.0007456648315908045
2013,44,Male,0.001297365714737758
2013,45,Female,0.0008540770532788794
2013,45,Male,0.0016926983149957683
2013,46,Female,0.0009839493266096796
2013,46,Male,0.0016160261003460735
2013,47,Female,0.0009993489090441077
2013,47,Male,0.0017889352139329963
2013,48,Female,0.001167091063417
2013,48,Male,0.002122023678857327
2013,49,Female,0.001370250666507797
2013,49,Male,0.0020193569790419594
2013,50,Female,0.00132960432809133
2013,50,Male,0.0017713341569789078
2013,51,Female,0.0015730265666709037
2013,51,Male,0.002581383126719634
2013,52,Female,0.001767073529892994
2013,52,Male,0.0030368275596118002
2013,53,Female,0.002001446423465698
2013,53,Male,0.0031810914605000743
2013,54,Female,0.002160723237281983
2013,54,Male,0.0037947758019229133
2013,55,Female,0.002403455192728193
2013,55,Male,0.003987142781866404
2013,56,Female,0.0024922003359855267
2013,56,Male,0.004460738279274724
2013,57,Female,0.0026600834385884335
2013,57,Male,0.004719600222098834
2013,58,Female,0.0033826554834625734
2013,58,Male,0.005786295411739578
2013,59,Female,0.0038459202882416047
2013,59,Male,0.005929973689536531
2013,60,Female,0.003497959523611227
2013,60,Male,0.006455560009282504
2013,61,Female,0.004597652887703902
2013,61,Male,0.007513968274356175
2013,62,Female,0.0044736842105263155
2013,62,Male,0.007862759113652609
2013,63,Female,0.004591781997639738
2013,63,Male,0.007719896776451034
2013,64,Female,0.005220455484741044
2013,64,Male,0.009568514172233256
2013,65,Female,0.0059882819231432015
2013,65,Male,0.010591409939284912
2013,66,Female,0.00586587866893069
2013,66,Male,0.011117788461538462
2013,67,Female,0.007042721413859544
2013,67,Male,0.011488311993421825
2013,68,Female,0.00811847831173085
2013,68,Male,0.013203750061355716
2013,69,Female,0.008135641182851483
2013,69,Male,0.014262191260291324
2013,70,Female,0.009224461906388794
2013,70,Male,0.017151697831363867
2013,71,Female,0.010078157136980667
2013,71,Male,0.017058409570724842
2013,72,Female,0.010793322820945028
2013,72,Male,0.018048087026392236
2013,73,Female,0.012421268492749377
2013,73,Male,0.02264526992199581
2013,74,Female,0.013411871318531944
2013,74,Male,0.02458635600185827
2013,75,Female,0.014657521375552006
2013,75,Male,0.025958857659558434
2013,76,Female,0.015495732107682207
2013,76,Male,0.02806848710854485
2013,77,Female,0.020555355210962856
2013,77,Male,0.031199435754885284
2013,78,Female,0.02254352712268107
2013,78,Male,0.03782252178766153
2013,79,Female,0.02436992293272235
2013,79,Male,0.03948450781464217
2013,80,Female,0.02858485111303845
2013,80,Male,0.046025942805629286
2013,81,Female,0.033766911408445455
2013,81,Male,0.053766274840546094
2013,82,Female,0.03925028428028075
2013,82,Male,0.06011148784552612
2013,83,Female,0.045874495060592727
2013,83,Male,0.07135753356539035
2013,84,Female,0.05196707889860818
2013,84,Male,0.08239515902054602
2013,85,Female,0.06120457291569849
2013,85,Male,0.08772619984264358
2013,86,Female,0.07542677675902944
2013,86,Male,0.1063041907514451
2013,87,Female,0.08391570507611464
2013,87,Male,0.11007957559681697
2013,88,Female,0.09643819215803652
2013,88,Male,0.1292372881355932
2013,89,Female,0.1100542568155938
2013,89,Male,0.1427753114707146
2013,90,Female,0.12984705700602503
2013,90,Male,0.15743738285909015
2013,91,Female,0.14544296889212296
2013,91,Male,0.1878043616345543
2013,92,Female,0.16040310728532436
2013,92,Male,0.20205920205920205
2013,93,Female,0.19532398129592518
2013,93,Male,0.23335621139327384
2013,94,Female,0.2104344453064391
2013,94,Male,0.25989304812834224
2013,95,Female,0.23138990109318064
2013,95,Male,0.2860483242400624
2013,96,Female,0.2632996632996633
2013,96,Male,0.2909880564603692
2013,97,Female,0.2592762253779203
2013,97,Male,0.3395638629283489
2013,98,Female,0.30575307045895284
2013,98,Male,0.3301204819277108
2013,99,Female,0.3476575121163166
2013,99,Male,0.3668407310704961
2014,0,Female,
2014,0,Male,
2014,1,Female,0.00035447525003164956
2014,1,Male,0.0004771675335210192
2014,2,Female,0.00014978655416032153
2014,2,Male,0.00023368307900824902
2014,3,Female,0.00012513765141655822
2014,3,Male,2.3651285447364064e-05
2014,4,Female,9.818842358485934e-05
2014,4,Male,7.041757622702627e-05
2014,5,Female,0.0001007100055390503
2014,5,Male,2.3778385447628105e-05
2014,6,Female,0.0
2014,6,Male,2.3858945911769618e-05
2014,7,Female,5.142842449021574e-05
2014,7,Male,2.44552591034702e-05
2014,8,Female,0.00010420737267161652
2014,8,Male,7.389344565137072e-05
2014,9,Female,2.6094671468086216e-05
2014,9,Male,9.85731536016166e-05
2014,10,Female,0.0
2014,10,Male,0.00012422977539256608
2014,11,Female,0.00010542684694657494
2014,11,Male,7.552679942599633e-05
2014,12,Female,0.00010450958875476824
2014,12,Male,9.893888050656707e-05
2014,13,Female,0.00015625813844471066
2014,13,Male,7.374812556847513e-05
2014,14,Female,4.909300670119542e-05
2014,14,Male,6.940427993059571e-05
2014,15,Female,0.00017187193085837753
2014,15,Male,0.00011684426995700131
2014,16,Female,0.00014523625096824166
2014,16,Male,0.00022955260197874344
2014,17,Female,0.00011891737620701137
2014,17,Male,0.00029341398456191037
2014,18,Female,0.00013882461823229986
2014,18,Male,0.00037297060114085126
2014,19,Female,4.580432392817882e-05
2014,19,Male,0.0004803388572301915
2014,20,Female,8.950347944776353e-05
2014,20,Male,0.0002762959341990606
2014,21,Female,0.00013042911177774878
2014,21,Male,0.0003749531308586427
2014,22,Female,0.00024772403542453706
2014,22,Male,0.0004201932889128999
2014,23,Female,0.00022257294322366558
2014,23,Male,0.00031237797735259666
2014,24,Female,0.00015835939665069876
2014,24,Male,0.00030779293230479194
2014,25,Female,0.0001960630538781272
2014,25,Male,0.00045812018019393753
2014,26,Female,0.0002090777769330191
2014,26,Male,0.00048205280332245626
2014,27,Female,0.00013431317996047355
2014,27,Male,0.0005429999812758627
2014,28,Female,0.0001854943424225561
2014,28,Male,0.0005463883728554257
2014,29,Female,0.0003292301501655296
2014,29,Male,0.00034320189302938895
2014,30,Female,0.0003070088310187275
2014,30,Male,0.000562271577171774
2014,31,Female,0.000234983641523417
2014,31,Male,0.0004055078545108341
2014,32,Female,0.0002451753003397429
2014,32,Male,0.00048284186928780826
2014,33,Female,0.0002635092403906964
2014,33,Male,0.0005343261457848562
2014,34,Female,0.0003675119441381845
2014,34,Male,0.0006471499855242766
2014,35,Female,0.00023173318597479456
2014,35,Male,0.0006172839506172839
2014,36,Female,0.00030663780663780664
2014,36,Male,0.0005154364324689405
2014,37,Female,0.00039626787708490937
2014,37,Male,0.0005137653686709421
2014,38,Female,0.0003952356143219014
2014,38,Male,0.0008610019910671044
2014,39,Female,0.0004710400927586644
2014,39,Male,0.0008805980878441521
2014,40,Female,0.0006026552280341032
2014,40,Male,0.0009434951252751861
2014,41,Female,0.00040443827041094447
2014,41,Male,0.0008871262328445442
2014,42,Female,0.0006348552701566548
2014,42,Male,0.0008733624454148472
2014,43,Female,0.0005927194296721932
2014,43,Male,0.0013714509624646932
2014,44,Female,0.0007475177535466467
2014,44,Male,0.0012990345446964107
2014,45,Female,0.0006938093285817907
2014,45,Male,0.0012061970330685967
2014,46,Female,0.0008951169825297858
2014,46,Male,0.001374906429979071
2014,47,Female,0.0009479252667950952
2014,47,Male,0.0014042823060429438
2014,48,Female,0.0012057635497678906
2014,48,Male,0.001820931905957678
2014,49,Female,0.0011621588988167109
2014,49,Male,0.0018345685123978975
2014,50,Female,0.0012767031368299164
2014,50,Male,0.0023985981845340686
2014,51,Female,0.0014321190791779027
2014,51,Male,0.0028775697884837878
2014,52,Female,0.001505642196018765
2014,52,Male,0.002944531804026763
2014,53,Female,0.0019586400509246414
2014,53,Male,0.002869141501570815
2014,54,Female,0.0021825263582029414
2014,54,Male,0.003243919708870556
2014,55,Female,0.0025605093337485512
2014,55,Male,0.003389715025465447
2014,56,Female,0.002713900598867399
2014,56,Male,0.004294262583597325
2014,57,Female,0.002901443329452422
2014,57,Male,0.004957840263453118
2014,58,Female,0.002764393081338427
2014,58,Male,0.005316380400029742
2014,59,Female,0.0034559466115833795
2014,59,Male,0.005592163150382261
2014,60,Female,0.0029470346733872607
2014,60,Male,0.006232179226069247
2014,61,Female,0.00366101127591473
2014,61,Male,0.006761080066544385
2014,62,Female,0.00432891291494214
2014,62,Male,0.007395713945894514
2014,63,Female,0.004654651342348503
2014,63,Male,0.008135225526529875
2014,64,Female,0.004830709510459349
2014,64,Male,0.009234653202232261
2014,65,Female,0.005196684646757006
2014,65,Male,0.010271543934298721
2014,66,Female,0.006392833068777316
2014,66,Male,0.011291655191407325
2014,67,Female,0.006843531973514642
2014,67,Male,0.012851537720555412
2014,68,Female,0.007716668896917793
2014,68,Male,0.013494216764243895
2014,69,Female,0.007548594074353651
2014,69,Male,0.014372898243865985
2014,70,Female,0.008705373070427895
2014,70,Male,0.01564590838908904
2014,71,Female,0.01011991234333834
2014,71,Male,0.017888650614837538
2014,72,Female,0.01161038961038961
2014,72,Male,0.017679589673056533
2014,73,Female,0.012122045079714129
2014,73,Male,0.020906801007556677
2014,74,Female,0.01239326375711575
2014,74,Male,0.021790403773717746
2014,75,Female,0.014844515181194907
2014,75,Male,0.02511549461025152
2014,76,Female,0.016071655444035066
2014,76,Male,0.028590219746208605
2014,77,Female,0.018733957798593288
2014,77,Male,0.030338052585957814
2014,78,Female,0.022086135930127496
2014,78,Male,0.03454031843862353
2014,79,Female,0.024330816746739876
2014,79,Male,0.036817472698907956
2014,80,Female,0.0276918701788063
2014,80,Male,0.04591521149545606
2014,81,Female,0.03298624023800669
2014,81,Male,0.05263157894736842
2014,82,Female,0.03837402136603803
2014,82,Male,0.05781858653311074
2014,83,Female,0.04261746336286076
2014,83,Male,0.0659011787699261
2014,84,Female,0.048575020955574186
2014,84,Male,0.07489281886387995
2014,85,Female,0.06064598191977468
2014,85,Male,0.08315434182264499
2014,86,Female,0.06798039312769223
2014,86,Male,0.09830976198689204
2014,87,Female,0.08164941678988007
2014,87,Male,0.11356976861675255
2014,88,Female,0.09171054967161707
2014,88,Male,0.12451272643889016
2014,89,Female,0.1125182336560138
2014,89,Male,0.1400431732325958
2014,90,Female,0.1177267595031991
2014,90,Male,0.1526896090878717
2014,91,Female,0.13827708703374778
2014,91,Male,0.17357879830062714
2014,92,Female,0.15850021303792075
2014,92,Male,0.19729659474915517
2014,93,Female,0.1728843264897346
2014,93,Male,0.2315653298835705
2014,94,Female,0.19628030554633014
2014,94,Male,0.23576871358135365
2014,95,Female,0.21893491124260356
2014,95,Male,0.2653651482284888
2014,96,Female,0.2358905035484961
2014,96,Male,0.28944504896626766
2014,97,Female,0.27990867579908674
2014,97,Male,0.3241590214067278
2014,98,Female,0.2865966646077826
2014,98,Male,0.342042755344418
2014,99,Female,0.352258064516129
2014,99,Male,0.3579920739762219
2015,0,Female,
2015,0,Male,
2015,1,Female,0.0003440564252537416
2015,1,Male,0.0006273379957712772
2015,2,Female,0.00017258382642998027
2015,2,Male,0.0003260818931383053
2015,3,Female,7.388616604684383e-05
2015,3,Male,4.619577770591768e-05
2015,4,Female,4.9604404871152556e-05
2015,4,Male,0.00014065686757155918
2015,5,Female,4.856254856254856e-05
2015,5,Male,6.974473427256242e-05
2015,6,Female,9.972575417601596e-05
2015,6,Male,0.00011757236579114445
2015,7,Female,7.547359682004579e-05
2015,7,Male,0.00011811116622965535
2015,8,Female,5.088929034884609e-05
2015,8,Male,4.8424977603447856e-05
2015,9,Female,0.00010316191262186001
2015,9,Male,2.437062851850949e-05
2015,10,Female,2.5855159397057682e-05
2015,10,Male,7.325291790789666e-05
2015,11,Female,0.00010254832589857971
2015,11,Male,0.0
2015,12,Female,0.00010453690152623876
2015,12,Male,9.973570039395601e-05
2015,13,Female,5.1755816059829725e-05
2015,13,Male,0.00014697956983979226
2015,14,Female,0.00018072444685410374
2015,14,Male,0.00012173743669653292
2015,15,Female,0.00014615609470914936
2015,15,Male,9.172418537457865e-05
2015,16,Female,4.8742444921037236e-05
2015,16,Male,0.00030089110056706397
2015,17,Female,9.589106774703936e-05
2015,17,Male,0.0002502844141069397
2015,18,Female,0.00016510991602981413
2015,18,Male,0.000357685773048377
2015,19,Female,0.0002271385090628265
2015,19,Male,0.00045314286947327535
2015,20,Female,8.96358543417367e-05
2015,20,Male,0.0005347822366732266
2015,21,Female,8.77963125548727e-05
2015,21,Male,0.0005445938586569477
2015,22,Female,0.00012799726939158632
2015,22,Male,0.0005336617405582923
2015,23,Female,0.00010090206445623877
2015,23,Male,0.0005295882941372614
2015,24,Female,0.0002164885556277184
2015,24,Male,0.0004949835322786377
2015,25,Female,0.00013463609786120941
2015,25,Male,0.00048553661132794265
2015,26,Female,7.609915720183399e-05
2015,26,Male,0.0005755769694944206
2015,27,Female,0.00018355696690467886
2015,27,Male,0.00046725612824383584
2015,28,Female,0.00016648476664385208
2015,28,Male,0.0005434684154272568
2015,29,Female,0.00016171925537267304
2015,29,Male,0.0004421961228243951
2015,30,Female,0.000212803688597269
2015,30,Male,0.00043812761781251644
2015,31,Female,0.00024663519131844127
2015,31,Male,0.0003430590576167687
2015,32,Female,0.00024721442319577616
2015,32,Male,0.0006189289091377976
2015,33,Female,0.00030872667398463226
2015,33,Male,0.0005732011598894059
2015,34,Female,0.00029304787023150784
2015,34,Male,0.0005240469951821486
2015,35,Female,0.00025803344113397095
2015,35,Male,0.00045248110472423793
2015,36,Female,0.00036899072251897664
2015,36,Male,0.0006235493816468632
2015,37,Female,0.00035573895875206773
2015,37,Male,0.0005945407172958889
2015,38,Female,0.000319789649475012
2015,38,Male,0.0007338423636713085
2015,39,Female,0.0005329638117571817
2015,39,Male,0.0007605235231694376
2015,40,Female,0.0005547899851459456
2015,40,Male,0.0007264351523742027
2015,41,Female,0.0004392052142443035
2015,41,Male,0.0007924476295479603
2015,42,Female,0.00041782729805013927
2015,42,Male,0.0009967862237269492
2015,43,Female,0.0006455448908519493
2015,43,Male,0.0010116086235489221
2015,44,Female,0.0007021439885044333
2015,44,Male,0.0014222222222222223
2015,45,Female,0.001032607818777328
2015,45,Male,0.0011922930179320869
2015,46,Female,0.0009246489468405216
2015,46,Male,0.0014456258160790898
2015,47,Female,0.0009365596020389363
2015,47,Male,0.001804616177853265
2015,48,Female,0.0012038095238095239
2015,48,Male,0.0017085562699518907
2015,49,Female,0.001244191275670814
2015,49,Male,0.002074597864040791
2015,50,Female,0.001384083044982699
2015,50,Male,0.0025104845380273105
2015,51,Female,0.0015393040569542501
2015,51,Male,0.002391796281974163
2015,52,Female,0.0019004758791601416
2015,52,Male,0.0026646928201332345
2015,53,Female,0.0016464293064416546
2015,53,Male,0.002617035360766022
2015,54,Female,0.0022201181886447484
2015,54,Male,0.0032235301664688713
2015,55,Female,0.0021341668347112995
2015,55,Male,0.003939928454855674
2015,56,Female,0.002581069844789357
2015,56,Male,0.0042642468487215784
2015,57,Female,0.0026088374368172184
2015,57,Male,0.004149157809244677
2015,58,Female,0.0030414302140128334
2015,58,Male,0.004872195760462495
2015,59,Female,0.003234937323089365
2015,59,Male,0.005574052598107067
2015,60,Female,0.003667238011719217
2015,60,Male,0.006262801323459902
2015,61,Female,0.0038170276173174664
2015,61,Male,0.0066208774209516735
2015,62,Female,0.004391771207632016
2015,62,Male,0.008108865837089434
2015,63,Female,0.004291298436437797
2015,63,Male,0.008683669451857036
2015,64,Female,0.004748907085635665
2015,64,Male,0.009526863005542069
2015,65,Female,0.0056557394879380475
2015,65,Male,0.010254914280585226
2015,66,Female,0.006788581031775866
2015,66,Male,0.009916236963064934
2015,67,Female,0.007120634503308357
2015,67,Male,0.012064813299352335
2015,68,Female,0.007116163537494126
2015,68,Male,0.013924986289611101
2015,69,Female,0.008228972277806506
2015,69,Male,0.014884620031412348
2015,70,Female,0.008773598364163774
2015,70,Male,0.015411088898448768
2015,71,Female,0.009815450334781253
2015,71,Male,0.018224188945039407
2015,72,Female,0.011105038258968499
2015,72,Male,0.019390888218859783
2015,73,Female,0.01105596260405998
2015,73,Male,0.021557759626604434
2015,74,Female,0.01430002225684398
2015,74,Male,0.023717577395893672
2015,75,Female,0.01489355313335135
2015,75,Male,0.02591512795594428
2015,76,Female,0.01808464358958424
2015,76,Male,0.027680619805182594
2015,77,Female,0.0204681194511703
2015,77,Male,0.0336214795044417
2015,78,Female,0.021666044079193127
2015,78,Male,0.036077863440814414
2015,79,Female,0.02457725747929075
2015,79,Male,0.04125083166999335
2015,80,Female,0.027512297962052002
2015,80,Male,0.04478925428439092
2015,81,Female,0.03438060056325665
2015,81,Male,0.052825859230807605
2015,82,Female,0.036034303734184515
2015,82,Male,0.06195622055971183
2015,83,Female,0.04591754892524864
2015,83,Male,0.06488978192778204
2015,84,Female,0.053416890480453595
2015,84,Male,0.07670157068062827
2015,85,Female,0.057290288436094204
2015,85,Male,0.08501848227875625
2015,86,Female,0.07252406986307998
2015,86,Male,0.09564417690828526
2015,87,Female,0.08270037711796888
2015,87,Male,0.10988905891354246
2015,88,Female,0.09599904597221394
2015,88,Male,0.12986420175738903
2015,89,Female,0.10898187980706557
2015,89,Male,0.14583333333333334
2015,90,Female,0.12509357688276687
2015,90,Male,0.17254901960784313
2015,91,Female,0.14799624028027
2015,91,Male,0.18447560734742247
2015,92,Female,0.16412213740458015
2015,92,Male,0.2005885237861697
2015,93,Female,0.19308247814519194
2015,93,Male,0.23980582524271846
2015,94,Female,0.20999242997728992
2015,94,Male,0.23727387463188893
2015,95,Female,0.24208566108007448
2015,95,Male,0.27
2015,96,Female,0.2665615141955836
2015,96,Male,0.2968441814595661
2015,97,Female,0.28964904486894716
2015,97,Male,0.3261538461538461
2015,98,Female,0.3119847812301839
2015,98,Male,0.357630979498861
2015,99,Female,0.3519695044472681
2015,99,Male,0.40341655716162944
