Year,Sex,Age,Ratio
2014,Female,27,0.0377
2014,Female,28,0.034
2014,Female,29,0.0323
2014,Female,30,0.0261
2014,Female,31,0.0253
2014,Female,32,0.0215
2014,Female,33,0.0197
2014,Female,34,0.0175
2014,Female,35,0.0144
2014,Female,36,0.0145
2014,Female,37,0.0141
2014,Female,38,0.0119
2014,Female,39,0.0126
2014,Female,40,0.0091
2014,Female,41,0.0105
2014,Female,42,0.0101
2014,Female,43,0.0085
2014,Female,44,0.0079
2014,Female,45,0.007
2014,Female,46,0.0058
2014,Female,47,0.0046
2014,Female,48,0.0066
2014,Female,49,0.0045
2014,Female,50,0.0046
2014,Female,51,0.0036
2014,Female,52,0.0031
2014,Female,53,0.0018
2014,Female,54,0.0018
2014,Female,55,0.0014
2014,Female,56,0.0012
2014,Female,57,-0.0002
2014,Female,58,-0.0004
2014,Female,59,-0.0003
2014,Female,60,-0.002
2014,Female,61,-0.0012
2014,Female,62,-0.002
2014,Female,63,-0.0014
2014,Female,64,-0.0041
2014,Female,65,-0.0034
2014,Female,66,-0.001
2014,Female,67,-0.0003
2014,Female,68,-0.0002
2014,Female,69,-0.0002
2014,Female,70,0.0
2014,Female,71,0.0011
2014,Female,72,0.0006
2014,Female,73,0.0004
2014,Female,74,0.0001
2014,Female,75,0.0004
2014,Female,76,0.0001
2014,Female,77,0.0003
2014,Female,78,-0.0001
2014,Female,79,0.0009
2014,Female,80,0.0002
2014,Female,81,0.0003
2014,Female,82,0.0002
2014,Female,83,0.0004
2014,Female,84,-0.0006
2014,Female,85,-0.0001
2014,Female,86,0.0002
2014,Female,87,-0.0001
2014,Female,88,-0.0003
2014,Female,89,-0.0011
2014,Female,90,-0.001
2014,Female,91,-0.0007
2014,Female,92,-0.0007
2014,Female,93,0.0001
2014,Female,94,-0.0008
2014,Female,95,-0.001
2014,Female,96,-0.0027
2014,Female,97,0.0009
2014,Female,98,-0.0012
2014,Female,99,-0.0003
2015,Male,1,0.0115
2015,Male,2,0.0075
2015,Male,3,0.0078
2015,Male,4,0.0089
2015,Male,5,0.0081
2015,Male,6,0.0098
2015,Male,7,0.009
2015,Male,8,0.0096
2015,Male,9,0.0087
2015,Male,10,0.0089
2015,Male,11,0.0088
2015,Male,12,0.008
2015,Male,13,0.0084
2015,Male,14,0.0079
2015,Male,15,0.0086
2015,Male,16,0.0109
2015,Male,17,0.0125
2015,Male,18,0.0191
2015,Male,19,0.0266
2015,Male,20,0.0174
2015,Male,21,0.0186
2015,Male,22,0.0223
2015,Male,23,0.0281
2015,Male,24,0.0312
2015,Male,25,0.0307
2015,Male,26,0.0314
2015,Male,27,0.0337
2015,Male,28,0.0333
2015,Male,29,0.0275
2015,Male,30,0.0244
2015,Male,31,0.0243
2015,Male,32,0.0207
2015,Male,33,0.0191
2015,Male,34,0.0157
2015,Male,35,0.0159
2015,Male,36,0.0152
2015,Male,37,0.0132
2015,Male,38,0.0138
2015,Male,39,0.0127
2015,Male,40,0.012
2015,Male,41,0.0104
2015,Male,42,0.0099
2015,Male,43,0.0105
2015,Male,44,0.0094
2015,Male,45,0.0077
2015,Male,46,0.0072
2015,Male,47,0.0068
2015,Male,48,0.0055
2015,Male,49,0.0047
2015,Male,50,0.0043
2015,Male,51,0.0035
2015,Male,52,0.0017
2015,Male,53,0.0023
2015,Male,54,0.0023
2015,Male,55,0.0017
2015,Male,56,0.0006
2015,Male,57,-0.0002
2015,Male,58,-0.0013
2015,Male,59,-0.0021
2015,Male,60,-0.0069
2015,Male,61,-0.005
2015,Male,62,-0.0039
2015,Male,63,-0.0064
2015,Male,64,-0.0041
2015,Male,65,-0.0122
2015,Male,66,-0.0068
2015,Male,67,-0.0038
2015,Male,68,-0.0029
2015,Male,69,-0.0021
2015,Male,70,-0.0013
2015,Male,71,-0.0018
2015,Male,72,-0.0011
2015,Male,73,-0.0006
2015,Male,74,-0.0012
2015,Male,75,-0.0015
2015,Male,76,-0.0013
2015,Male,77,0.0007
2015,Male,78,0.0006
2015,Male,79,-0.0005
2015,Male,80,-0.0008
2015,Male,81,-0.0002
2015,Male,82,0.0002
2015,Male,83,-0.0001
2015,Male,84,0.0001
2015,Male,85,-0.0004
2015,Male,86,-0.0008
2015,Male,87,-0.0009
2015,Male,88,0.0
2015,Male,89,-0.0001
2015,Male,90,0.0006
2015,Male,91,0.001
2015,Male,92,-0.001
2015,Male,93,-0.0003
2015,Male,94,-0.0008
2015,Male,95,0.0
2015,Male,96,0.001
2015,Male,97,0.0031
2015,Male,98,0.0
2015,Male,99,0.0013
2015,Female,1,0.0137
2015,Female,2,0.0085
2015,Female,3,0.0079
2015,Female,4,0.0063
2015,Female,5,0.0092
2015,Female,6,0.0093
2015,Female,7,0.0084
2015,Female,8,0.0086
2015,Female,9,0.0096
2015,Female,10,0.009
2015,Female,11,0.0088
2015,Female,12,0.0091
2015,Female,13,0.0091
2015,Female,14,0.0099
2015,Female,15,0.0084
2015,Female,16,0.0082
2015,Female,17,0.0087
2015,Female,18,0.0214
2015,Female,19,0.023
2015,Female,20,0.0219
2015,Female,21,0.0192
2015,Female,22,0.0248
2015,Female,23,0.0269
2015,Female,24,0.0284
2015,Female,25,0.0314
2015,Female,26,0.0346
2015,Female,27,0.0335
2015,Female,28,0.0338
2015,Female,29,0.0282
2015,Female,30,0.0255
2015,Female,31,0.0239
2015,Female,32,0.0195
2015,Female,33,0.0173
2015,Female,34,0.0165
2015,Female,35,0.0136
2015,Female,36,0.0121
2015,Female,37,0.0129
2015,Female,38,0.011
2015,Female,39,0.0101
2015,Female,40,0.0108
2015,Female,41,0.0108
2015,Female,42,0.0086
2015,Female,43,0.0081
2015,Female,44,0.0071
2015,Female,45,0.0068
2015,Female,46,0.006
2015,Female,47,0.0053
2015,Female,48,0.0048
2015,Female,49,0.0035
2015,Female,50,0.0031
2015,Female,51,0.0037
2015,Female,52,0.0019
2015,Female,53,0.0011
2015,Female,54,0.0011
2015,Female,55,-0.0003
2015,Female,56,0.0003
2015,Female,57,0.0001
2015,Female,58,-0.0013
2015,Female,59,-0.002
2015,Female,60,-0.0026
2015,Female,61,-0.0019
2015,Female,62,-0.0036
2015,Female,63,-0.0033
2015,Female,64,-0.0057
2015,Female,65,-0.0042
2015,Female,66,-0.0033
2015,Female,67,-0.0015
2015,Female,68,-0.0011
2015,Female,69,-0.0005
2015,Female,70,0.0
2015,Female,71,-0.0005
2015,Female,72,-0.0004
2015,Female,73,-0.0002
2015,Female,74,-0.0002
2015,Female,75,0.0006
2015,Female,76,-0.0001
2015,Female,77,0.0001
2015,Female,78,-0.0003
2015,Female,79,0.0
2015,Female,80,-0.0002
2015,Female,81,0.0001
2015,Female,82,-0.0
2015,Female,83,-0.0005
2015,Female,84,-0.0
2015,Female,85,-0.0006
2015,Female,86,-0.001
2015,Female,87,-0.0006
2015,Female,88,-0.0009
2015,Female,89,-0.0019
2015,Female,90,-0.0005
2015,Female,91,-0.0004
2015,Female,92,0.0002
2015,Female,93,-0.0009
2015,Female,94,0.0002
2015,Female,95,-0.0012
2015,Female,96,-0.0016
2015,Female,97,0.0
2015,Female,98,0.0
2015,Female,99,-0.0006
2016,Male,1,0.0157
2016,Male,2,0.0115
2016,Male,3,0.0079
2016,Male,4,0.0092
2016,Male,5,0.0092
2016,Male,6,0.0069
2016,Male,7,0.0099
2016,Male,8,0.0101
2016,Male,9,0.0093
2016,Male,10,0.0102
2016,Male,11,0.0093
2016,Male,12,0.0077
2016,Male,13,0.0083
2016,Male,14,0.012
2016,Male,15,0.014
2016,Male,16,0.0179
2016,Male,17,0.025
2016,Male,18,0.0342
2016,Male,19,0.05
2016,Male,20,0.0247
2016,Male,21,0.0285
2016,Male,22,0.0298
2016,Male,23,0.0347
2016,Male,24,0.0322
2016,Male,25,0.0309
2016,Male,26,0.037
2016,Male,27,0.0352
2016,Male,28,0.03
2016,Male,29,0.0293
2016,Male,30,0.0257
2016,Male,31,0.0242
2016,Male,32,0.0179
2016,Male,33,0.0187
2016,Male,34,0.0163
2016,Male,35,0.0165
2016,Male,36,0.0129
2016,Male,37,0.0119
2016,Male,38,0.0121
2016,Male,39,0.0098
2016,Male,40,0.0098
2016,Male,41,0.0097
2016,Male,42,0.007
2016,Male,43,0.0083
2016,Male,44,0.0073
2016,Male,45,0.0063
2016,Male,46,0.0054
2016,Male,47,0.0049
2016,Male,48,0.0043
2016,Male,49,0.0033
2016,Male,50,0.0024
2016,Male,51,0.0022
2016,Male,52,0.0024
2016,Male,53,0.0018
2016,Male,54,-0.0002
2016,Male,55,-0.0012
2016,Male,56,-0.0018
2016,Male,57,-0.002
2016,Male,58,-0.0032
2016,Male,59,-0.0024
2016,Male,60,-0.0067
2016,Male,61,-0.006
2016,Male,62,-0.0054
2016,Male,63,-0.0076
2016,Male,64,-0.0056
2016,Male,65,-0.0135
2016,Male,66,-0.0098
2016,Male,67,-0.0044
2016,Male,68,-0.0034
2016,Male,69,-0.002
2016,Male,70,-0.0021
2016,Male,71,-0.0019
2016,Male,72,-0.0015
2016,Male,73,-0.0001
2016,Male,74,-0.0015
2016,Male,75,-0.0007
2016,Male,76,-0.0011
2016,Male,77,-0.0013
2016,Male,78,-0.0012
2016,Male,79,-0.0005
2016,Male,80,-0.0007
2016,Male,81,-0.0001
2016,Male,82,-0.0006
2016,Male,83,-0.0008
2016,Male,84,-0.0003
2016,Male,85,-0.0006
2016,Male,86,-0.0004
2016,Male,87,-0.0005
2016,Male,88,-0.0006
2016,Male,89,-0.0003
2016,Male,90,-0.0003
2016,Male,91,-0.0008
2016,Male,92,0.0
2016,Male,93,-0.0031
2016,Male,94,-0.0009
2016,Male,95,-0.0011
2016,Male,96,-0.004
2016,Male,97,-0.0028
2016,Male,98,-0.0023
2016,Male,99,-0.0041
2016,Female,1,0.0137
2016,Female,2,0.0088
2016,Female,3,0.0063
2016,Female,4,0.0064
2016,Female,5,0.0095
2016,Female,6,0.0087
2016,Female,7,0.0108
2016,Female,8,0.0106
2016,Female,9,0.0095
2016,Female,10,0.0083
2016,Female,11,0.0083
2016,Female,12,0.0091
2016,Female,13,0.0088
2016,Female,14,0.0083
2016,Female,15,0.0094
2016,Female,16,0.0091
2016,Female,17,0.01
2016,Female,18,0.0223
2016,Female,19,0.0232
2016,Female,20,0.0203
2016,Female,21,0.0174
2016,Female,22,0.0205
2016,Female,23,0.0237
2016,Female,24,0.0282
2016,Female,25,0.0272
2016,Female,26,0.0345
2016,Female,27,0.032
2016,Female,28,0.0298
2016,Female,29,0.0262
2016,Female,30,0.0233
2016,Female,31,0.0189
2016,Female,32,0.0193
2016,Female,33,0.0164
2016,Female,34,0.0131
2016,Female,35,0.0118
2016,Female,36,0.0122
2016,Female,37,0.0125
2016,Female,38,0.0099
2016,Female,39,0.0102
2016,Female,40,0.0086
2016,Female,41,0.0085
2016,Female,42,0.007
2016,Female,43,0.0081
2016,Female,44,0.0059
2016,Female,45,0.006
2016,Female,46,0.005
2016,Female,47,0.005
2016,Female,48,0.004
2016,Female,49,0.0041
2016,Female,50,0.0022
2016,Female,51,0.0022
2016,Female,52,0.0015
2016,Female,53,0.0006
2016,Female,54,0.0001
2016,Female,55,0.0001
2016,Female,56,-0.0006
2016,Female,57,-0.0012
2016,Female,58,-0.0029
2016,Female,59,-0.0026
2016,Female,60,-0.0029
2016,Female,61,-0.0021
2016,Female,62,-0.0045
2016,Female,63,-0.0046
2016,Female,64,-0.0071
2016,Female,65,-0.0047
2016,Female,66,-0.003
2016,Female,67,-0.0021
2016,Female,68,-0.0023
2016,Female,69,-0.0009
2016,Female,70,-0.0012
2016,Female,71,-0.0008
2016,Female,72,-0.0007
2016,Female,73,-0.0006
2016,Female,74,-0.0009
2016,Female,75,-0.0012
2016,Female,76,-0.0005
2016,Female,77,-0.0009
2016,Female,78,-0.0003
2016,Female,79,-0.0006
2016,Female,80,-0.0009
2016,Female,81,-0.0008
2016,Female,82,-0.0008
2016,Female,83,-0.0002
2016,Female,84,0.0
2016,Female,85,-0.0009
2016,Female,86,-0.0009
2016,Female,87,-0.0007
2016,Female,88,-0.0006
2016,Female,89,-0.0005
2016,Female,90,-0.0003
2016,Female,91,-0.0006
2016,Female,92,-0.0011
2016,Female,93,-0.0007
2016,Female,94,-0.0008
2016,Female,95,0.0002
2016,Female,96,0.0003
2016,Female,97,-0.0017
2016,Female,98,-0.0037
2016,Female,99,-0.0019
2017,Male,1,0.0111
2017,Male,2,0.005
2017,Male,3,0.0048
2017,Male,4,0.0047
2017,Male,5,0.0053
2017,Male,6,0.0079
2017,Male,7,0.0056
2017,Male,8,0.0052
2017,Male,9,0.006
2017,Male,10,0.0057
2017,Male,11,0.0076
2017,Male,12,0.0074
2017,Male,13,0.0088
2017,Male,14,0.0095
2017,Male,15,0.0103
2017,Male,16,0.0104
2017,Male,17,0.0138
2017,Male,18,0.0201
2017,Male,19,0.0231
2017,Male,20,0.0093
2017,Male,21,0.0093
2017,Male,22,0.012
2017,Male,23,0.0171
2017,Male,24,0.0205
2017,Male,25,0.0221
2017,Male,26,0.024
2017,Male,27,0.0258
2017,Male,28,0.0252
2017,Male,29,0.0215
2017,Male,30,0.018
2017,Male,31,0.0183
2017,Male,32,0.0158
2017,Male,33,0.0115
2017,Male,34,0.0108
2017,Male,35,0.0121
2017,Male,36,0.0108
2017,Male,37,0.0087
2017,Male,38,0.0076
2017,Male,39,0.0086
2017,Male,40,0.0082
2017,Male,41,0.0057
2017,Male,42,0.0063
2017,Male,43,0.0057
2017,Male,44,0.0056
2017,Male,45,0.0041
2017,Male,46,0.0032
2017,Male,47,0.0036
2017,Male,48,0.0041
2017,Male,49,0.0013
2017,Male,50,0.0017
2017,Male,51,0.0002
2017,Male,52,-0.0005
2017,Male,53,0.0002
2017,Male,54,-0.0011
2017,Male,55,-0.002
2017,Male,56,-0.0021
2017,Male,57,-0.0021
2017,Male,58,-0.0039
2017,Male,59,-0.0038
2017,Male,60,-0.0097
2017,Male,61,-0.0071
2017,Male,62,-0.0079
2017,Male,63,-0.0104
2017,Male,64,-0.0089
2017,Male,65,-0.0168
2017,Male,66,-0.0126
2017,Male,67,-0.0071
2017,Male,68,-0.0052
2017,Male,69,-0.0051
2017,Male,70,-0.0035
2017,Male,71,-0.0032
2017,Male,72,-0.0022
2017,Male,73,-0.0022
2017,Male,74,-0.0021
2017,Male,75,-0.0019
2017,Male,76,-0.0016
2017,Male,77,-0.0015
2017,Male,78,-0.0014
2017,Male,79,-0.001
2017,Male,80,-0.0013
2017,Male,81,-0.001
2017,Male,82,-0.0018
2017,Male,83,-0.0011
2017,Male,84,-0.0013
2017,Male,85,-0.0002
2017,Male,86,-0.0008
2017,Male,87,-0.001
2017,Male,88,-0.0011
2017,Male,89,-0.0002
2017,Male,90,-0.0005
2017,Male,91,-0.0005
2017,Male,92,-0.0007
2017,Male,93,-0.0024
2017,Male,94,0.0004
2017,Male,95,-0.0011
2017,Male,96,0.0
2017,Male,97,-0.0022
2017,Male,98,-0.002
2017,Male,99,-0.0027
2017,Female,1,0.0132
2017,Female,2,0.0057
2017,Female,3,0.0034
2017,Female,4,0.0036
2017,Female,5,0.0071
2017,Female,6,0.0064
2017,Female,7,0.0056
2017,Female,8,0.0067
2017,Female,9,0.0076
2017,Female,10,0.007
2017,Female,11,0.0077
2017,Female,12,0.0061
2017,Female,13,0.0072
2017,Female,14,0.009
2017,Female,15,0.008
2017,Female,16,0.0067
2017,Female,17,0.0105
2017,Female,18,0.0191
2017,Female,19,0.017
2017,Female,20,0.0138
2017,Female,21,0.0115
2017,Female,22,0.0146
2017,Female,23,0.0194
2017,Female,24,0.0222
2017,Female,25,0.0251
2017,Female,26,0.0275
2017,Female,27,0.029
2017,Female,28,0.024
2017,Female,29,0.0228
2017,Female,30,0.0205
2017,Female,31,0.0173
2017,Female,32,0.0157
2017,Female,33,0.0127
2017,Female,34,0.0121
2017,Female,35,0.0126
2017,Female,36,0.0096
2017,Female,37,0.009
2017,Female,38,0.0079
2017,Female,39,0.0087
2017,Female,40,0.0074
2017,Female,41,0.0061
2017,Female,42,0.0063
2017,Female,43,0.0053
2017,Female,44,0.0055
2017,Female,45,0.0051
2017,Female,46,0.0045
2017,Female,47,0.0035
2017,Female,48,0.0035
2017,Female,49,0.0025
2017,Female,50,0.0014
2017,Female,51,0.0017
2017,Female,52,0.0005
2017,Female,53,0.0001
2017,Female,54,-0.0002
2017,Female,55,-0.0014
2017,Female,56,-0.0025
2017,Female,57,-0.0027
2017,Female,58,-0.0041
2017,Female,59,-0.0041
2017,Female,60,-0.0046
2017,Female,61,-0.0045
2017,Female,62,-0.0069
2017,Female,63,-0.0055
2017,Female,64,-0.0094
2017,Female,65,-0.0074
2017,Female,66,-0.0046
2017,Female,67,-0.0038
2017,Female,68,-0.0029
2017,Female,69,-0.0025
2017,Female,70,-0.0025
2017,Female,71,-0.002
2017,Female,72,-0.0007
2017,Female,73,-0.0014
2017,Female,74,-0.001
2017,Female,75,-0.0007
2017,Female,76,-0.0006
2017,Female,77,-0.0009
2017,Female,78,-0.0009
2017,Female,79,-0.0012
2017,Female,80,-0.0012
2017,Female,81,-0.0009
2017,Female,82,-0.0005
2017,Female,83,-0.0007
2017,Female,84,-0.001
2017,Female,85,-0.0009
2017,Female,86,-0.0011
2017,Female,87,-0.0012
2017,Female,88,-0.0018
2017,Female,89,-0.0013
2017,Female,90,-0.001
2017,Female,91,-0.001
2017,Female,92,-0.001
2017,Female,93,-0.0012
2017,Female,94,-0.0021
2017,Female,95,-0.001
2017,Female,96,-0.0005
2017,Female,97,-0.0011
2017,Female,98,-0.0012
2017,Female,99,-0.0009
2018,Male,1,0.0083
2018,Male,2,0.0068
2018,Male,3,0.0049
2018,Male,4,0.0063
2018,Male,5,0.0041
2018,Male,6,0.0055
2018,Male,7,0.0056
2018,Male,8,0.0058
2018,Male,9,0.0071
2018,Male,10,0.0077
2018,Male,11,0.008
2018,Male,12,0.0062
2018,Male,13,0.0082
2018,Male,14,0.007
2018,Male,15,0.0084
2018,Male,16,0.0073
2018,Male,17,0.0068
2018,Male,18,0.0161
2018,Male,19,0.0158
2018,Male,20,0.0058
2018,Male,21,0.0092
2018,Male,22,0.0124
2018,Male,23,0.0162
2018,Male,24,0.0156
2018,Male,25,0.0191
2018,Male,26,0.0218
2018,Male,27,0.0218
2018,Male,28,0.0201
2018,Male,29,0.02
2018,Male,30,0.0171
2018,Male,31,0.0154
2018,Male,32,0.0138
2018,Male,33,0.0135
2018,Male,34,0.0104
2018,Male,35,0.0103
2018,Male,36,0.0089
2018,Male,37,0.0096
2018,Male,38,0.0066
2018,Male,39,0.0076
2018,Male,40,0.0066
2018,Male,41,0.0053
2018,Male,42,0.0064
2018,Male,43,0.0056
2018,Male,44,0.0052
2018,Male,45,0.0029
2018,Male,46,0.004
2018,Male,47,0.0034
2018,Male,48,0.0022
2018,Male,49,0.0028
2018,Male,50,0.0021
2018,Male,51,0.0009
2018,Male,52,-0.0001
2018,Male,53,-0.0003
2018,Male,54,-0.0012
2018,Male,55,-0.0014
2018,Male,56,-0.0026
2018,Male,57,-0.0021
2018,Male,58,-0.0034
2018,Male,59,-0.0046
2018,Male,60,-0.0117
2018,Male,61,-0.0091
2018,Male,62,-0.0083
2018,Male,63,-0.0119
2018,Male,64,-0.0096
2018,Male,65,-0.0187
2018,Male,66,-0.0131
2018,Male,67,-0.0059
2018,Male,68,-0.0047
2018,Male,69,-0.0051
2018,Male,70,-0.0044
2018,Male,71,-0.003
2018,Male,72,-0.0017
2018,Male,73,-0.0021
2018,Male,74,-0.0018
2018,Male,75,-0.0018
2018,Male,76,-0.0019
2018,Male,77,-0.0023
2018,Male,78,-0.0018
2018,Male,79,-0.0003
2018,Male,80,-0.0011
2018,Male,81,-0.0021
2018,Male,82,-0.001
2018,Male,83,-0.0006
2018,Male,84,-0.001
2018,Male,85,-0.0018
2018,Male,86,-0.0015
2018,Male,87,-0.0006
2018,Male,88,-0.0012
2018,Male,89,-0.0012
2018,Male,90,-0.0011
2018,Male,91,0.0002
2018,Male,92,-0.0002
2018,Male,93,-0.0006
2018,Male,94,-0.0016
2018,Male,95,-0.0015
2018,Male,96,-0.0008
2018,Male,97,-0.0021
2018,Male,98,-0.0017
2018,Male,99,-0.0013
2018,Female,1,0.013
2018,Female,2,0.0051
2018,Female,3,0.005
2018,Female,4,0.0058
2018,Female,5,0.0068
2018,Female,6,0.0082
2018,Female,7,0.007
2018,Female,8,0.008
2018,Female,9,0.0049
2018,Female,10,0.0076
2018,Female,11,0.0061
2018,Female,12,0.0052
2018,Female,13,0.0056
2018,Female,14,0.0055
2018,Female,15,0.0057
2018,Female,16,0.0072
2018,Female,17,0.0073
2018,Female,18,0.0168
2018,Female,19,0.0161
2018,Female,20,0.0117
2018,Female,21,0.0097
2018,Female,22,0.0131
2018,Female,23,0.017
2018,Female,24,0.022
2018,Female,25,0.0239
2018,Female,26,0.0258
2018,Female,27,0.0253
2018,Female,28,0.0237
2018,Female,29,0.0219
2018,Female,30,0.02
2018,Female,31,0.0171
2018,Female,32,0.0136
2018,Female,33,0.0135
2018,Female,34,0.0117
2018,Female,35,0.0118
2018,Female,36,0.0097
2018,Female,37,0.0084
2018,Female,38,0.0082
2018,Female,39,0.0074
2018,Female,40,0.006
2018,Female,41,0.0047
2018,Female,42,0.0064
2018,Female,43,0.0059
2018,Female,44,0.005
2018,Female,45,0.0047
2018,Female,46,0.0044
2018,Female,47,0.0024
2018,Female,48,0.003
2018,Female,49,0.003
2018,Female,50,0.0019
2018,Female,51,0.0003
2018,Female,52,-0.0006
2018,Female,53,-0.0004
2018,Female,54,-0.0009
2018,Female,55,-0.0021
2018,Female,56,-0.0016
2018,Female,57,-0.0038
2018,Female,58,-0.0054
2018,Female,59,-0.0048
2018,Female,60,-0.0062
2018,Female,61,-0.0061
2018,Female,62,-0.0065
2018,Female,63,-0.0065
2018,Female,64,-0.0098
2018,Female,65,-0.0078
2018,Female,66,-0.005
2018,Female,67,-0.0036
2018,Female,68,-0.003
2018,Female,69,-0.0027
2018,Female,70,-0.002
2018,Female,71,-0.0018
2018,Female,72,-0.0017
2018,Female,73,-0.0015
2018,Female,74,-0.0019
2018,Female,75,-0.0009
2018,Female,76,-0.0007
2018,Female,77,-0.0011
2018,Female,78,-0.001
2018,Female,79,-0.0005
2018,Female,80,-0.0008
2018,Female,81,-0.001
2018,Female,82,-0.0006
2018,Female,83,-0.0008
2018,Female,84,-0.0002
2018,Female,85,-0.0007
2018,Female,86,-0.0014
2018,Female,87,-0.0003
2018,Female,88,-0.0015
2018,Female,89,-0.0009
2018,Female,90,-0.0009
2018,Female,91,-0.0008
2018,Female,92,-0.0004
2018,Female,93,-0.0012
2018,Female,94,-0.0003
2018,Female,95,-0.0011
2018,Female,96,-0.0013
2018,Female,97,0.0
2018,Female,98,0.0
2018,Female,99,-0.0012
2019,Male,1,0.0109
2019,Male,2,0.0067
2019,Male,3,0.0028
2019,Male,4,0.0043
2019,Male,5,0.0053
2019,Male,6,0.0062
2019,Male,7,0.0067
2019,Male,8,0.0069
2019,Male,9,0.0065
2019,Male,10,0.0056
2019,Male,11,0.0085
2019,Male,12,0.0072
2019,Male,13,0.007
2019,Male,14,0.0057
2019,Male,15,0.0082
2019,Male,16,0.0071
2019,Male,17,0.007
2019,Male,18,0.0159
2019,Male,19,0.0153
2019,Male,20,0.0072
2019,Male,21,0.0052
2019,Male,22,0.0157
2019,Male,23,0.0174
2019,Male,24,0.0167
2019,Male,25,0.0189
2019,Male,26,0.0229
2019,Male,27,0.0236
2019,Male,28,0.0253
2019,Male,29,0.0217
2019,Male,30,0.0192
2019,Male,31,0.0182
2019,Male,32,0.0163
2019,Male,33,0.0153
2019,Male,34,0.0108
2019,Male,35,0.0095
2019,Male,36,0.0104
2019,Male,37,0.0094
2019,Male,38,0.0085
2019,Male,39,0.0072
2019,Male,40,0.0071
2019,Male,41,0.0087
2019,Male,42,0.0067
2019,Male,43,0.0058
2019,Male,44,0.0055
2019,Male,45,0.0051
2019,Male,46,0.005
2019,Male,47,0.0027
2019,Male,48,0.0038
2019,Male,49,0.0017
2019,Male,50,0.0007
2019,Male,51,0.001
2019,Male,52,0.0
2019,Male,53,0.0007
2019,Male,54,0.0002
2019,Male,55,-0.0018
2019,Male,56,-0.0022
2019,Male,57,-0.002
2019,Male,58,-0.0038
2019,Male,59,-0.0042
2019,Male,60,-0.0109
2019,Male,61,-0.0079
2019,Male,62,-0.0077
2019,Male,63,-0.0103
2019,Male,64,-0.0084
2019,Male,65,-0.0193
2019,Male,66,-0.0112
2019,Male,67,-0.0054
2019,Male,68,-0.0047
2019,Male,69,-0.0035
2019,Male,70,-0.0035
2019,Male,71,-0.0027
2019,Male,72,-0.003
2019,Male,73,-0.0019
2019,Male,74,-0.0013
2019,Male,75,-0.0014
2019,Male,76,-0.0013
2019,Male,77,-0.0014
2019,Male,78,-0.001
2019,Male,79,-0.0021
2019,Male,80,-0.0016
2019,Male,81,-0.0015
2019,Male,82,-0.0007
2019,Male,83,-0.0012
2019,Male,84,-0.0006
2019,Male,85,-0.0019
2019,Male,86,-0.0004
2019,Male,87,-0.0007
2019,Male,88,-0.0007
2019,Male,89,-0.0019
2019,Male,90,0.0
2019,Male,91,-0.0015
2019,Male,92,-0.0004
2019,Male,93,-0.0006
2019,Male,94,0.0
2019,Male,95,-0.002
2019,Male,96,-0.0007
2019,Male,97,0.0032
2019,Male,98,-0.0015
2019,Male,99,0.0011
2019,Female,1,0.0097
2019,Female,2,0.0044
2019,Female,3,0.0041
2019,Female,4,0.0045
2019,Female,5,0.0059
2019,Female,6,0.0053
2019,Female,7,0.0059
2019,Female,8,0.0064
2019,Female,9,0.0058
2019,Female,10,0.0079
2019,Female,11,0.0068
2019,Female,12,0.0062
2019,Female,13,0.0071
2019,Female,14,0.0072
2019,Female,15,0.0055
2019,Female,16,0.0042
2019,Female,17,0.006
2019,Female,18,0.0166
2019,Female,19,0.0138
2019,Female,20,0.0126
2019,Female,21,0.0101
2019,Female,22,0.0167
2019,Female,23,0.0198
2019,Female,24,0.0234
2019,Female,25,0.0263
2019,Female,26,0.0286
2019,Female,27,0.0283
2019,Female,28,0.026
2019,Female,29,0.0212
2019,Female,30,0.0207
2019,Female,31,0.0183
2019,Female,32,0.0154
2019,Female,33,0.013
2019,Female,34,0.0108
2019,Female,35,0.0098
2019,Female,36,0.0112
2019,Female,37,0.0092
2019,Female,38,0.0084
2019,Female,39,0.0079
2019,Female,40,0.0067
2019,Female,41,0.0072
2019,Female,42,0.006
2019,Female,43,0.0052
2019,Female,44,0.0057
2019,Female,45,0.0043
2019,Female,46,0.0042
2019,Female,47,0.004
2019,Female,48,0.0035
2019,Female,49,0.0023
2019,Female,50,0.0009
2019,Female,51,0.0007
2019,Female,52,0.0002
2019,Female,53,0.0002
2019,Female,54,-0.0021
2019,Female,55,-0.0021
2019,Female,56,-0.0014
2019,Female,57,-0.0027
2019,Female,58,-0.0035
2019,Female,59,-0.0049
2019,Female,60,-0.0052
2019,Female,61,-0.0056
2019,Female,62,-0.0069
2019,Female,63,-0.0057
2019,Female,64,-0.0091
2019,Female,65,-0.0068
2019,Female,66,-0.0048
2019,Female,67,-0.0028
2019,Female,68,-0.0031
2019,Female,69,-0.0023
2019,Female,70,-0.0019
2019,Female,71,-0.0015
2019,Female,72,-0.0012
2019,Female,73,-0.001
2019,Female,74,-0.0011
2019,Female,75,-0.0007
2019,Female,76,-0.0008
2019,Female,77,-0.0004
2019,Female,78,-0.0008
2019,Female,79,-0.0011
2019,Female,80,-0.0011
2019,Female,81,-0.0012
2019,Female,82,-0.0005
2019,Female,83,-0.0011
2019,Female,84,-0.0004
2019,Female,85,-0.0009
2019,Female,86,-0.0004
2019,Female,87,-0.0005
